source_row,facility_code,facility_name,province,district,latitude,longitude,facility_type_raw,facility_type_canonical,ownership_raw,ownership_canonical,location_raw,location_canonical,level_raw,level_canonical,contact_raw,status_raw,status_canonical,bed_capacity,date_opened,date_closed,comments,acceptable_missing_fields,frontend_missing_visible,geospatial_readiness,facility_setup_state,source_label
416,ZW010A88,Southerton Clinic,Harare,Western,-17.8663,31.0089,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902916,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
417,ZW010A51,Spilhaus,Harare,Western,-17.8664041,31.0113809,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
418,ZW010A0E,St Annes Hospital,Harare,Southern,-17.7888787,31.0360008,general Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,private,PRIVATE,Urban,URBAN,secondary,SECONDARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
419,ZW000B03,St Mary's Clinic,Harare,Chitungwiza,-17.994823,31.042988,,,,,,,,,,,,,,,,Facility Type; Ownership; Status,YES,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
420,ZW000B0C,St Michaels Clinic,Harare,Chitungwiza,-18.02846,31.09885,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
421,ZW010A81,Starlight,Harare,Western,-17.8951598,30.909185,Private,PRIVATE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902909,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
422,ZW000A0I.,Stoneridge Health Centre,Harare,Southern,-17.963112,31.01995,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
423,ZW010A37,Sunningdale Clinic,Harare,Southern,-17.8684,31.0543,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
424,ZW010A38,Tafara FHS Clinic,Harare,Eastern,-17.8316,31.2135,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902931,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
426,ZW010A134,Uzima Haven Maternity,Harare,Western,-17.8920639,30.9358231,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,779902588,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
428,ZW010A39,Warren Park PolyClinic,Harare,Northern,-17.8338,30.9782,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779877702,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
429,ZW010A41,Waterfalls Clinic,Harare,Southern,-17.8903,31.0308,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
430,ZW010A0H,West End Hospital,Harare,Southern,-17.8436365,31.0758055,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,private,PRIVATE,Urban,URBAN,secondary,SECONDARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
431,ZW010A133,West View Clinic and Maternity,Harare,Northern,-17.8610415,31.0199008,Private,PRIVATE,private,PRIVATE,Urban,URBAN,Primary,PRIMARY,772923139,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
432,ZW010A42,Western Triangle Clinic,Harare,Western,-17.894395,30.980652,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902593,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
433,ZW010A0D,Wilkins Infectious Disease Hospital,Harare,Northern,-17.819796,31.029418,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,Government,GOVERNMENT,Urban,URBAN,secondary,SECONDARY,779902948,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
434,ZW010A86,ZAPSO,Harare,Northern,,,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902827,Open,ACTIVE_OR_OPERATIONAL,,,,,Latitude; Longitude,YES,INCOMPLETE_MISSING_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
435,ZW000B04,Zengeza Clinic,Harare,Chitungwiza,-18.007111,31.058124,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,779902864,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
436,ZW010A62,ZPS Chikurubi Farm Prison,Harare,Eastern,-17.7936767,31.1850093,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
437,ZW010A60,ZPS Chikurubi Female Prison Clinic,Harare,Eastern,-17.7920116,31.1799886,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,779902887,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
438,ZW010A59,ZPS Chikurubi Maximum Prison Hospital,Harare,Eastern,-17.7953419,31.185652,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,secondary,SECONDARY,779902893,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
439,ZW010A95,ZPS Chikurubi Maximum Prison Psychiatric,Harare,Eastern,-17.7936767,31.1850093,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,779902826,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
440,ZW010A61,ZPS Chikurubi Prison Dependants Clinic,Harare,Eastern,-17.8010113,31.1664853,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,779902819,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
441,ZW010A58,ZPS Chikurubi Prison Staff Hospital,Harare,Eastern,-17.8018407,31.1664853,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,secondary,SECONDARY,,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
443,ZW010A67,ZPS Harare Central Prison Dependants Clinic,Harare,Eastern,-17.8127,31.0688,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,779877740,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
445,ZW010A96,ZPS Harare Metropolitan Province Prisons Clinic,Harare,Eastern,-17.8799826,31.0222422,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,779902810,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
446,ZW010A66,ZPS Harare Remand Prison,Harare,Eastern,-17.8127,31.0688,RHC,RURAL_HEALTH_CENTRE,ZPS,ZIMBABWE_PRISONS_AND_CORRECTIONAL_SERVICE,Urban,URBAN,Primary,PRIMARY,779902809,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
447,ZW010A72,ZRP Support Unit Camp Hospital,Harare,Eastern,-17.80865,31.17169,General Hospital,HOSPITAL_REQUIRES_LEVEL_REVIEW,ZRP,ZIMBABWE_REPUBLIC_POLICE,Urban,URBAN,secondary,SECONDARY,779902796,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
448,ZW0140178,Batsiranai Nursing Home,Mashonaland West,Chegutu,-18.149865,30.145628,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Urban,URBAN,Primary,PRIMARY,0773289942,Open,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
449,ZW0140187,Beersheba Mission Clinic,Mashonaland West,Chegutu,-18.170919,30.535842,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,0718800780,Open,ACTIVE_OR_OPERATIONAL,2,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
450,ZW014180,Brunswick Clinic,Mashonaland West,Chegutu,-18.222762,30.044247,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Peri-Urban,PERI_URBAN,Primary,PRIMARY,0777240823,Open,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
452,ZW014145,Chegutu Clinic,Mashonaland West,Chegutu,-18.135385,30.145432,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Urban,URBAN,Primary,PRIMARY,0773828535,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
453,ZW0141A,Chegutu District Hospital,Mashonaland West,Chegutu,-18.127386,30.149307,District Hospital,DISTRICT_HOSPITAL,Government,GOVERNMENT,Urban,URBAN,Secondary,SECONDARY,0773894518,Open,ACTIVE_OR_OPERATIONAL,101,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
455,ZW014125,Chikara Clinic,Mashonaland West,Chegutu,-18.1940851,30.5374992,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786908929,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
456,ZW014162,Chinengundu Clinic,Mashonaland West,Chegutu,-18.120551,30.14297,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,0773170234,Open,ACTIVE_OR_OPERATIONAL,10,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
457,ZW014126,Chivero Clinic,Mashonaland West,Chegutu,-18.179168,30.60414,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786909241,Open,ACTIVE_OR_OPERATIONAL,2,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
458,ZW0140191,Danangwe Rural District Council,Mashonaland West,Chegutu,-17.981517,30.077929,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0775114023,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
459,ZW014151,David Whitehead Clinic,Mashonaland West,Chegutu,-18.141767,30.128837,RDC,CLINIC,Private,PRIVATE,Urban,URBAN,Primary,PRIMARY,0773486291,Open,ACTIVE_OR_OPERATIONAL,2,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
460,ZW014146,Dombwe Clinic,Mashonaland West,Chegutu,-17.943544,30.280693,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0781517145,Open,ACTIVE_OR_OPERATIONAL,4,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
463,ZW0140139,Glenluce Clinic,Mashonaland West,Chegutu,-17.993291,30.737791,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0712943701,Open,ACTIVE_OR_OPERATIONAL,4,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
464,ZW014102,Gora Rural Health Centre,Mashonaland West,Chegutu,-18.423966,30.730129,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0776381130,Open,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
465,ZW014178,Homedale Clinic,Mashonaland West,Chegutu,-18.187662,30.484844,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718088826,Open,ACTIVE_OR_OPERATIONAL,14,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
469,ZW014147,Katanga Utano Clinic,Mashonaland West,Chegutu,-17.88213,30.668634,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,0771763634,Open,ACTIVE_OR_OPERATIONAL,4,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
471,ZW014177,Lismore Clinic,Mashonaland West,Chegutu,-18.023613,29.96788,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0772978290,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
472,ZW014179,Mafuti Clinic,Mashonaland West,Chegutu,-18.299374,30.280565,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0775681147,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
473,ZW014103,Mbuyanehanda Rural Health Centre,Mashonaland West,Chegutu,-17.921003,30.215504,RDC,CLINIC,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786909350,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
474,ZW014127,Mhondoro North Clinic,Mashonaland West,Chegutu,-18.16944,30.6938896179,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0774457310,Open,ACTIVE_OR_OPERATIONAL,3,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
475,ZW0141B,Mhondoro Rural Hospital,Mashonaland West,Chegutu,-18.318482,30.588119,Rural Hospital,RURAL_HOSPITAL,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0775597397,Open,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
476,ZW014104,Monera Rural Health Centre,Mashonaland West,Chegutu,-18.113667,30.731772,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0783318050,Open,ACTIVE_OR_OPERATIONAL,48,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
478,ZW014105,Msengezi Rural Health Centre,Mashonaland West,Chegutu,-17.900398,30.103282,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0773620975,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
479,ZW014128,Mupawose Clinic,Mashonaland West,Chegutu,-18.48065,30.502297,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0773850928,Open,ACTIVE_OR_OPERATIONAL,8,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
481,ZW014106,Musinami Rural Health Centre,Mashonaland West,Chegutu,-18.30306,30.4988899231,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0786909284,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
482,ZW0141C,Norton Hospital,Mashonaland West,Chegutu,-17.886709,30.687385,Rural Hospital,RURAL_HOSPITAL,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Secondary,SECONDARY,0719344469,Open,ACTIVE_OR_OPERATIONAL,1,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
483,ZW0140189,Padre Pio Poly Clinic,Mashonaland West,Chegutu,-17.879844,30.648611,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Urban,URBAN,Primary,PRIMARY,0778508679,Open,ACTIVE_OR_OPERATIONAL,60,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
484,ZW0140149,Pfupajena Munic Clinic,Mashonaland West,Chegutu,-18.124159,30.135799,RHC,RURAL_HEALTH_CENTRE,Town/City Council,LOCAL_AUTHORITY,Urban,URBAN,Primary,PRIMARY,0772407026,Open,ACTIVE_OR_OPERATIONAL,14,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
485,ZW0140185,Presbyterian Clinic,Mashonaland West,Chegutu,-18.273963,30.666472,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,0772950189,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
486,ZW014129,Rwizi Clinic,Mashonaland West,Chegutu,-18.448516,30.630299,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0786908862,Open,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
488,ZW0140186,Santa Barbara Mission Clinic,Mashonaland West,Chegutu,-18.061941,30.4052,Mission Clinic,MISSION_CLINIC,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,0774071527,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
489,ZW014133,Selous Clinic,Mashonaland West,Chegutu,-18.068521,30.448302,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0776933945,Open,ACTIVE_OR_OPERATIONAL,2,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
490,ZW0140107,Shamrock Clinic,Mashonaland West,Chegutu,-17.903146,29.970337,RHC,RURAL_HEALTH_CENTRE,Government,GOVERNMENT,Rural,RURAL,Primary,PRIMARY,0773202824,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
491,ZW0140108,Tasunungurwa Clinic,Mashonaland West,Chegutu,-18.005035,30.541639,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0718613410,Open,ACTIVE_OR_OPERATIONAL,6,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
492,ZW0140190,Triple C,Mashonaland West,Chegutu,-18.8215536,30.9551225,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Rural,RURAL,Primary,PRIMARY,0775809557,Open,ACTIVE_OR_OPERATIONAL,4,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
493,ZW014130,Watyoka Clinic,Mashonaland West,Chegutu,-18.324444,30.686258,RDC,CLINIC,Rural Council,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0772400920,Open,ACTIVE_OR_OPERATIONAL,2,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
494,ZW014176,Zimbabwe Mining Development Corporation Clinic,Mashonaland West,Chegutu,-18.1275092,30.1466832,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Peri-Urban,PERI_URBAN,Primary,PRIMARY,0776391566,Open,ACTIVE_OR_OPERATIONAL,5,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
495,ZW0140179,Zimplats Selous Clinic,Mashonaland West,Chegutu,-18.06861,30.4486103058,RHC,RURAL_HEALTH_CENTRE,Private,PRIVATE,Peri-Urban,PERI_URBAN,Primary,PRIMARY,0772735210,Open,ACTIVE_OR_OPERATIONAL,7,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
496,ZW014239,Beugest RDC Clinic,Mashonaland West,Hurungwe,-17.285629,29.516876,RDC,CLINIC,RDC,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,0772359377,Open,ACTIVE_OR_OPERATIONAL,,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
497,ZW014208,Chibara Clinic,Mashonaland West,Hurungwe,-16.60237,29.98315,RDC,CLINIC,RDC,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,781894069,Open,ACTIVE_OR_OPERATIONAL,7,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
498,ZW0142D,Chidamoyo Mission Hospital,Mashonaland West,Hurungwe,-17.148305,29.191484,Mission Hospital,MISSION_HOSPITAL,Mission,MISSION_FAITH_BASED,Rural,RURAL,Primary,PRIMARY,775223321,Open,ACTIVE_OR_OPERATIONAL,100,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
499,ZW014225,Chinhere Clinic,Mashonaland West,Hurungwe,-17.21544,29.437164,RDC,CLINIC,RDC,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,716911485,Open,ACTIVE_OR_OPERATIONAL,10,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
500,ZW014240,Chiroti clinic,Mashonaland West,Hurungwe,-17.048066,29.125319,RDC,CLINIC,RDC,RURAL_DISTRICT_COUNCIL,Rural,RURAL,Primary,PRIMARY,773649978,Open,ACTIVE_OR_OPERATIONAL,18,,,,,NO,READY_WITH_COORDINATES,IMPORTED_PENDING_CONFIGURATION,MASTER_HEALTH_FACILITY_2024_07_23
